"File";"ID";"Local_X";"Local_Y";"Real_X";"Real_Y";"Red";"Green";"Blue";"species";"Title";"Gattungsname"
"0-2_0249map_1_0.tif";15;973;117;72,619040570547;36,2135440036746;0;0;255;"shiva";"Hipparchia parisatis shiva (Le Cerf, 1914)";"Hipparchia"
"0-2_0249map_1_0.tif";16;1096;115;74,2286277179188;36,2397161524123;0;0;255;"shiva";"Hipparchia parisatis shiva (Le Cerf, 1914)";"Hipparchia"
"0-2_0251map_1_0.tif";0;521;613;66,7041349558149;29,7228511167119;0;0;255;"balucha";"Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932";"Pseudochazara"
"0-2_0251map_1_0.tif";1;544;549;67,0051146662991;30,56035987632;255;0;0;"baltistana";"Pseudochazara baldiva baltistana (Holik, 1949)";"Pseudochazara"
"0-2_0251map_1_0.tif";2;571;534;67,3584386742587;30,7566509918531;0;0;255;"balucha";"Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932";"Pseudochazara"
"0-2_0251map_1_0.tif";3;596;524;67,6855905334806;30,8875117355419;0;255;0;"pallida";"S[eason] Florm] pallida SSS Evans and pallida Evans. — Evans 1932b SSS Pseudochazara lehana pallida Evans. — Sakai 1981";"S[eason]"
"0-2_0251map_1_0.tif";4;549;507;67,0705450381434;31,1099749998128;0;0;255;"balucha";"Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932";"Pseudochazara"
"0-2_0251map_1_0.tif";5;1181;175;75,3409440392733;35,4545516902797;0;0;255;"balucha";"Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932";"Pseudochazara"
"0-2_0251map_1_0.tif";6;1235;161;76,0475920551926;35,637756731444;0;0;255;"balucha";"Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932";"Pseudochazara"
"0-2_0251map_1_0.tif";7;1172;143;75,2231693699534;35,8733060700838;0;0;255;"balucha";"Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932";"Pseudochazara"
"0-2_0251map_1_0.tif";8;1141;122;74,8175010645183;36,1481136318302;0;0;255;"balucha";"Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932";"Pseudochazara"
"0-2_0251map_1_0.tif";9;914;120;71,8469621827833;36,1742857805679;0;0;255;"balucha";"Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932";"Pseudochazara"
"0-2_0251map_1_0.tif";10;1026;91;73,3126025120975;36,5537819372653;0;0;255;"balucha";"Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932";"Pseudochazara"
"0-2_0256map_1_0.tif";0;525;580;66,7564792532904;30,1546915708848;0;255;0;"ziara";"Satyrus pimpla ziara (Talbot, 1947)";"Satyrus"
"0-2_0256map_1_0.tif";1;537;561;66,9135121457169;30,4033269838934;0;255;0;"ziara";"Satyrus pimpla ziara (Talbot, 1947)";"Satyrus"
"0-2_0256map_1_0.tif";2;624;525;68,0520006158092;30,874425661173;0;255;0;"ziara";"Satyrus pimpla ziara (Talbot, 1947)";"Satyrus"
"0-2_0256map_1_0.tif";3;593;523;67,646332310374;30,9005978099107;0;255;0;"ziara";"Satyrus pimpla ziara (Talbot, 1947)";"Satyrus"
"0-2_0256map_1_0.tif";4;1259;235;76,3616578400457;34,6693872281471;0;0;255;"pimpla_ziara";"Satyrus pimpla magna (Evans, 1923); Satyrus pimpla ziara (Talbot, 1947)";"Satyrus"
"0-2_0256map_1_0.tif";5;1185;181;75,3932883367488;35,3760352440665;0;0;255;"pimpla_ziara";"Satyrus pimpla magna (Evans, 1923); Satyrus pimpla ziara (Talbot, 1947)";"Satyrus"
"0-2_0256map_1_0.tif";6;925;175;71,990909000841;35,4545516902797;255;0;0;"pimpla";"Satyrus pimpla magna (Evans, 1923); Satyrus pimpla ziara (Talbot, 1947)";"Satyrus"
"0-2_0256map_1_0.tif";7;1122;111;74,5688656515096;36,2920604498878;0;0;255;"pimpla_ziara";"Satyrus pimpla magna (Evans, 1923); Satyrus pimpla ziara (Talbot, 1947)";"Satyrus"
"0-2_0256map_1_0.tif";8;881;94;71,4151217286104;36,5145237141587;0;0;255;"pimpla_ziara";"Satyrus pimpla magna (Evans, 1923); Satyrus pimpla ziara (Talbot, 1947)";"Satyrus"
"0-2_0256map_1_0.tif";9;1024;55;73,2864303633597;37,0248806145449;0;0;255;"pimpla_ziara";"Satyrus pimpla magna (Evans, 1923); Satyrus pimpla ziara (Talbot, 1947)";"Satyrus"
"0-2_0268map_1_0.tif";0;1086;479;74,0977669742301;31,4763850821413;0;0;255;"garuda";"Euthalia aconthea garuda (Moore, [1858])";"Euthalia"
"0-2_0268map_1_0.tif";1;1103;397;74,320230238501;32,5494431803892;0;0;255;"garuda";"Euthalia aconthea garuda (Moore, [1858])";"Euthalia"
"0-2_0268map_1_0.tif";2;1053;319;73,6659265200571;33,5701569811615;0;0;255;"garuda";"Euthalia aconthea garuda (Moore, [1858])";"Euthalia"
"0-2_0268map_1_0.tif";3;1012;292;73,1293974709332;33,9234809891212;0;0;255;"garuda";"Euthalia aconthea garuda (Moore, [1858])";"Euthalia"
"0-2_0268map_1_0.tif";4;913;276;71,8338761084144;34,1328581790232;0;0;255;"garuda";"Euthalia aconthea garuda (Moore, [1858])";"Euthalia"
"0-2_0268map_1_0.tif";5;1019;265;73,2209999915153;34,2768049970809;0;0;255;"garuda";"Euthalia aconthea garuda (Moore, [1858])";"Euthalia"
"0-2_0268map_1_0.tif";6;914;219;71,8469621827833;34,8787644180492;0;0;255;"garuda";"Euthalia aconthea garuda (Moore, [1858])";"Euthalia"
"0-2_0270map_1_0.tif";0;539;966;66,9396842944547;25,1034668644985;0;0;255;"misippus";"Hypolimnas misippus (Linnaeus, 1764) A";"Hypolimnas"
"0-2_0270map_1_0.tif";1;650;923;68,3922385493999;25,6661680623602;0;0;255;"misippus";"Hypolimnas misippus (Linnaeus, 1764) A";"Hypolimnas"
"0-2_0270map_1_0.tif";2;1084;472;74,0715948254923;31,5679876027234;0;0;255;"misippus";"Hypolimnas misippus (Linnaeus, 1764) A";"Hypolimnas"
"0-2_0270map_1_0.tif";3;1001;289;72,9854506528756;33,9627392122278;0;0;255;"misippus";"Hypolimnas misippus (Linnaeus, 1764) A";"Hypolimnas"
"0-2_0270map_1_0.tif";4;915;125;71,8600482571522;36,1088554087235;0;0;255;"misippus";"Hypolimnas misippus (Linnaeus, 1764) A";"Hypolimnas"
"0-2_0270map_1_0.tif";5;947;121;72,2788026369562;36,1611997061991;0;0;255;"misippus";"Hypolimnas misippus (Linnaeus, 1764) A";"Hypolimnas"
"0-2_0270map_1_1.tif";0;699;1013;69,0334561934749;24,4884213691613;0;0;255;"bolina";"Hypolimnas bolina (Linnaeus, 1758)";"Hypolimnas"
"0-2_0270map_1_1.tif";1;539;964;66,9396842944547;25,1296390132363;0;0;255;"bolina";"Hypolimnas bolina (Linnaeus, 1758)";"Hypolimnas"
"0-2_0270map_1_1.tif";2;1091;472;74,1631973460744;31,5679876027234;0;0;255;"bolina";"Hypolimnas bolina (Linnaeus, 1758)";"Hypolimnas"
"0-2_0270map_1_1.tif";3;988;385;72,8153316860802;32,7064760728157;0;0;255;"bolina";"Hypolimnas bolina (Linnaeus, 1758)";"Hypolimnas"
"0-2_0270map_1_1.tif";4;1093;381;74,1893694948122;32,7588203702912;0;0;255;"bolina";"Hypolimnas bolina (Linnaeus, 1758)";"Hypolimnas"
"0-2_0270map_1_1.tif";5;994;299;72,8938481322934;33,8318784685391;0;0;255;"bolina";"Hypolimnas bolina (Linnaeus, 1758)";"Hypolimnas"
"0-2_0270map_1_1.tif";6;912;229;71,8207900340456;34,7479036743604;0;0;255;"bolina";"Hypolimnas bolina (Linnaeus, 1758)";"Hypolimnas"
"0-2_0272map_1_0.tif";0;525;574;66,7564792532904;30,233208017098;0;0;255;"undina";"Polygonia egea undina (Groum-Grshimailo, 1890)";"Polygonia"
"0-2_0272map_1_0.tif";1;537;552;66,9135121457169;30,5211016532133;0;0;255;"undina";"Polygonia egea undina (Groum-Grshimailo, 1890)";"Polygonia"
"0-2_0272map_1_0.tif";2;1016;307;73,1817417684087;33,727189873588;0;0;255;"undina";"Polygonia egea undina (Groum-Grshimailo, 1890)";"Polygonia"
"0-2_0272map_1_0.tif";3;1033;284;73,4042050326796;34,0281695840722;0;0;255;"undina";"Polygonia egea undina (Groum-Grshimailo, 1890)";"Polygonia"
"0-2_0272map_1_0.tif";4;1027;259;73,3256885864664;34,3553214432941;0;0;255;"undina";"Polygonia egea undina (Groum-Grshimailo, 1890)";"Polygonia"
"0-2_0272map_1_0.tif";5;1121;177;74,5557795771407;35,428379541542;0;0;255;"undina";"Polygonia egea undina (Groum-Grshimailo, 1890)";"Polygonia"
"0-2_0272map_1_0.tif";6;917;169;71,88622040589;35,533068136493;0;0;255;"undina";"Polygonia egea undina (Groum-Grshimailo, 1890)";"Polygonia"
"0-2_0272map_1_0.tif";7;1078;123;73,9930783792791;36,1350275574613;0;0;255;"undina";"Polygonia egea undina (Groum-Grshimailo, 1890)";"Polygonia"
"0-2_0272map_1_0.tif";8;988;113;72,8153316860802;36,2658883011501;0;0;255;"undina";"Polygonia egea undina (Groum-Grshimailo, 1890)";"Polygonia"
"0-2_0272map_1_0.tif";9;1114;95;74,4641770565586;36,5014376397898;0;0;255;"undina";"Polygonia egea undina (Groum-Grshimailo, 1890)";"Polygonia"
"0-2_0272map_1_0.tif";10;1172;62;75,2231693699534;36,9332780939628;0;0;255;"undina";"Polygonia egea undina (Groum-Grshimailo, 1890)";"Polygonia"
"0-2_0273map_1_0.tif";0;589;584;67,5939880128985;30,1023472734093;0;0;255;"fervescens";"Nymphalis xanthomelas fervescens (Stichel, 1908)";"Nymphalis"
"0-2_0273map_1_0.tif";1;524;564;66,7433931789215;30,3640687607868;0;0;255;"fervescens";"Nymphalis xanthomelas fervescens (Stichel, 1908)";"Nymphalis"
"0-2_0273map_1_0.tif";2;986;285;72,7891595373424;34,0150835097033;0;0;255;"fervescens";"Nymphalis xanthomelas fervescens (Stichel, 1908)";"Nymphalis"
"0-2_0273map_1_0.tif";3;1062;283;73,783701189377;34,0412556584411;0;0;255;"fervescens";"Nymphalis xanthomelas fervescens (Stichel, 1908)";"Nymphalis"
"0-2_0273map_1_0.tif";4;1017;268;73,1948278427776;34,2375467739742;0;0;255;"fervescens";"Nymphalis xanthomelas fervescens (Stichel, 1908)";"Nymphalis"
"0-2_0273map_1_0.tif";5;885;249;71,4674660260859;34,4861821869829;0;0;255;"fervescens";"Nymphalis xanthomelas fervescens (Stichel, 1908)";"Nymphalis"
"0-2_0273map_1_0.tif";6;878;224;71,3758635055038;34,8133340462048;0;0;255;"fervescens";"Nymphalis xanthomelas fervescens (Stichel, 1908)";"Nymphalis"
"0-2_0273map_1_0.tif";7;930;217;72,0563393726853;34,9049365667869;0;0;255;"fervescens";"Nymphalis xanthomelas fervescens (Stichel, 1908)";"Nymphalis"
"0-2_0273map_1_0.tif";8;969;186;72,5666962730715;35,3106048722221;0;0;255;"fervescens";"Nymphalis xanthomelas fervescens (Stichel, 1908)";"Nymphalis"
"0-2_0273map_1_0.tif";9;1176;185;75,2755136674289;35,323690946591;0;0;255;"fervescens";"Nymphalis xanthomelas fervescens (Stichel, 1908)";"Nymphalis"
"0-2_0273map_1_0.tif";10;1113;184;74,4510909821897;35,3367770209598;0;0;255;"fervescens";"Nymphalis xanthomelas fervescens (Stichel, 1908)";"Nymphalis"
"0-2_0273map_1_0.tif";11;905;174;71,7291875134634;35,4676377646486;0;0;255;"fervescens";"Nymphalis xanthomelas fervescens (Stichel, 1908)";"Nymphalis"
"0-2_0273map_1_0.tif";12;957;155;72,409663380645;35,7162731776573;0;0;255;"fervescens";"Nymphalis xanthomelas fervescens (Stichel, 1908)";"Nymphalis"
"0-2_0273map_1_0.tif";13;908;133;71,7684457365701;36,0041668137725;0;0;255;"fervescens";"Nymphalis xanthomelas fervescens (Stichel, 1908)";"Nymphalis"
"0-2_0273map_1_0.tif";14;958;122;72,4227494550139;36,1481136318302;0;0;255;"fervescens";"Nymphalis xanthomelas fervescens (Stichel, 1908)";"Nymphalis"
"0-2_0273map_1_0.tif";15;1117;112;74,5034352796652;36,2789743755189;0;0;255;"fervescens";"Nymphalis xanthomelas fervescens (Stichel, 1908)";"Nymphalis"
"0-2_0280map_1_0.tif";0;547;960;67,0443728894057;25,1819833107118;0;0;255;"notfound";"";NA
"0-2_0280map_1_0.tif";1;893;633;71,5721546210369;29,4611296293343;0;0;255;"notfound";"";NA
"0-2_0280map_1_0.tif";2;1084;474;74,0715948254923;31,5418154539857;0;0;255;"notfound";"";NA
"0-2_0280map_1_0.tif";3;942;378;72,2133722651119;32,7980785933978;0;0;255;"notfound";"";NA
"0-2_0280map_1_0.tif";4;757;370;69,7924485068697;32,9027671883488;0;0;255;"notfound";"";NA
"0-2_0280map_1_0.tif";5;920;263;71,9254786289966;34,3029771458186;0;0;255;"notfound";"";NA
"0-2_0286map_1_0.tif";0;526;573;66,7695653276593;30,2462940914669;0;0;255;"robertsi";"Melitaea robertsi Butler, 1880";"Melitaea"
"0-2_0286map_1_0.tif";1;567;540;67,3060943767832;30,6781345456398;0;0;255;"robertsi";"Melitaea robertsi Butler, 1880";"Melitaea"
"0-2_0286map_1_0.tif";2;537;507;66,9135121457169;31,1099749998128;0;0;255;"robertsi";"Melitaea robertsi Butler, 1880";"Melitaea"
"0-2_0286map_1_0.tif";3;1038;347;73,469635404524;33,203746898833;0;0;255;"robertsi";"Melitaea robertsi Butler, 1880";"Melitaea"
"0-2_0286map_1_0.tif";4;987;287;72,8022456117113;33,9889113609656;0;0;255;"robertsi";"Melitaea robertsi Butler, 1880";"Melitaea"
"0-2_0286map_1_0.tif";5;858;267;71,1141420181262;34,2506328483431;0;0;255;"robertsi";"Melitaea robertsi Butler, 1880";"Melitaea"
"0-2_0286map_1_0.tif";6;1017;253;73,1948278427776;34,4338378895074;0;0;255;"robertsi";"Melitaea robertsi Butler, 1880";"Melitaea"
"0-2_0286map_1_0.tif";7;918;185;71,8993064802588;35,323690946591;255;0;0;"robertsi";"Melitaea robertsi Butler, 1880";"Melitaea"
"0-2_0286map_1_0.tif";8;950;166;72,3180608600629;35,5723263595996;0;0;255;"robertsi";"Melitaea robertsi Butler, 1880";"Melitaea"
"0-2_0286map_1_0.tif";9;918;144;71,8993064802588;35,8602199957149;255;0;0;"robertsi";"Melitaea robertsi Butler, 1880";"Melitaea"
"0-2_0286map_1_0.tif";10;978;110;72,6844709423914;36,3051465242567;0;0;255;"robertsi";"Melitaea robertsi Butler, 1880";"Melitaea"
"0-2_0286map_1_0.tif";11;1023;105;73,2733442889908;36,3705768961011;0;0;255;"robertsi";"Melitaea robertsi Butler, 1880";"Melitaea"
"0-2_0286map_1_0.tif";12;933;97;72,095597595792;36,4752654910521;0;0;255;"robertsi";"Melitaea robertsi Butler, 1880";"Melitaea"
"0-2_0291map_1_0.tif";0;533;562;66,8611678482414;30,3902409095246;0;0;255;"hyperbius";"Argyreus hyperbius (Linnaeus, 1763)";"Argyreus"
"0-2_0291map_1_0.tif";1;569;533;67,332266525521;30,769737066222;0;0;255;"hyperbius";"Argyreus hyperbius (Linnaeus, 1763)";"Argyreus"
"0-2_0291map_1_0.tif";2;739;482;69,5568991682299;31,4371268590347;0;0;255;"hyperbius";"Argyreus hyperbius (Linnaeus, 1763)";"Argyreus"
"0-2_0291map_1_0.tif";3;1089;477;74,1370251973367;31,5025572308791;0;0;255;"hyperbius";"Argyreus hyperbius (Linnaeus, 1763)";"Argyreus"
"0-2_0291map_1_0.tif";4;939;383;72,1741140420052;32,7326482215534;0;0;255;"hyperbius";"Argyreus hyperbius (Linnaeus, 1763)";"Argyreus"
"0-2_0291map_1_0.tif";5;771;379;69,975653548034;32,7849925190289;0;0;255;"hyperbius";"Argyreus hyperbius (Linnaeus, 1763)";"Argyreus"
"0-2_0291map_1_0.tif";6;864;308;71,1926584643395;33,7141037992192;0;0;255;"hyperbius";"Argyreus hyperbius (Linnaeus, 1763)";"Argyreus"
"0-2_0291map_1_0.tif";7;1032;300;73,3911189583107;33,8187923941702;0;0;255;"hyperbius";"Argyreus hyperbius (Linnaeus, 1763)";"Argyreus"
"0-2_0291map_1_0.tif";8;924;257;71,9778229264721;34,3814935920319;0;0;255;"hyperbius";"Argyreus hyperbius (Linnaeus, 1763)";"Argyreus"
"0-2_0291map_1_0.tif";9;908;230;71,7684457365701;34,7348175999915;0;0;255;"hyperbius";"Argyreus hyperbius (Linnaeus, 1763)";"Argyreus"
"0-2_0291map_1_0.tif";10;957;201;72,409663380645;35,1143137566889;0;0;255;"hyperbius";"Argyreus hyperbius (Linnaeus, 1763)";"Argyreus"
"0-2_0291map_1_0.tif";11;911;130;71,8077039596767;36,0434250368792;0;0;255;"hyperbius";"Argyreus hyperbius (Linnaeus, 1763)";"Argyreus"
"0-2_0291map_1_0.tif";12;953;120;72,3573190831695;36,1742857805679;0;0;255;"hyperbius";"Argyreus hyperbius (Linnaeus, 1763)";"Argyreus"
"0-2_0295map_1_0.tif";0;525;581;66,7564792532904;30,1416054965159;0;0;255;"isaea";"Issoria lathonia isaea (Elwes, 1889)";"Issoria"
"0-2_0295map_1_0.tif";1;606;524;67,8164512771694;30,8875117355419;0;0;255;"isaea";"Issoria lathonia isaea (Elwes, 1889)";"Issoria"
"0-2_0295map_1_0.tif";2;760;367;69,8317067299764;32,9420254114555;0;0;255;"isaea";"Issoria lathonia isaea (Elwes, 1889)";"Issoria"
"0-2_0295map_1_0.tif";3;811;296;70,499096522789;33,8711366916457;0;0;255;"isaea";"Issoria lathonia isaea (Elwes, 1889)";"Issoria"
"0-2_0295map_1_0.tif";4;1001;285;72,9854506528756;34,0150835097033;255;0;0;"lathonia";"Issoria lathonia isaea (Elwes, 1889); Issoria lathonia (Linnaeus, 1758)";"Issoria"
"0-2_0295map_1_0.tif";5;1048;282;73,6004961482128;34,05434173281;0;0;255;"isaea";"Issoria lathonia isaea (Elwes, 1889)";"Issoria"
"0-2_0295map_1_0.tif";6;1025;233;73,2995164377286;34,6955593768849;255;0;0;"lathonia";"Issoria lathonia isaea (Elwes, 1889); Issoria lathonia (Linnaeus, 1758)";"Issoria"
"0-2_0295map_1_0.tif";7;882;234;71,4282078029793;34,682473302516;0;0;255;"isaea";"Issoria lathonia isaea (Elwes, 1889)";"Issoria"
"0-2_0295map_1_0.tif";8;965;208;72,514351975596;35,0227112361068;0;0;255;"isaea";"Issoria lathonia isaea (Elwes, 1889)";"Issoria"
"0-2_0295map_1_0.tif";9;915;179;71,8600482571522;35,4022073928042;255;0;0;"lathonia";"Issoria lathonia isaea (Elwes, 1889); Issoria lathonia (Linnaeus, 1758)";"Issoria"
"0-2_0295map_1_0.tif";10;997;171;72,9331063554001;35,5068959877552;0;0;255;"isaea";"Issoria lathonia isaea (Elwes, 1889)";"Issoria"
"0-2_0295map_1_0.tif";11;911;133;71,8077039596767;36,0041668137725;255;0;0;"lathonia";"Issoria lathonia isaea (Elwes, 1889); Issoria lathonia (Linnaeus, 1758)";"Issoria"
"0-2_0295map_1_0.tif";12;980;114;72,7106430911292;36,2528022267812;0;0;255;"isaea";"Issoria lathonia isaea (Elwes, 1889)";"Issoria"
"1-2_0126map_1_0.tif";0;530;566;66,8219096251348;30,3378966120491;0;0;255;"gilgitica_nepatensis";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";1;773;562;70,0018256967717;30,3902409095246;0;0;255;"gilgitica_nepatensis";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";2;719;492;69,2951776808524;31,3062661153459;0;0;255;"gilgitica_nepatensis";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";3;760;471;69,8317067299764;31,5810736770923;0;0;255;"gilgitica_nepatensis";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";4;860;315;71,140314166864;33,622501278637;0;0;255;"gilgitica_nepatensis";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";5;958;301;72,4227494550139;33,8057063198013;255;0;0;"gilgitica";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";6;1006;295;73,05088102472;33,8842227660146;255;0;0;"gilgitica";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";7;1057;269;73,7182708175326;34,2244606996053;0;0;255;"gilgitica_nepatensis";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";8;1216;249;75,798956642184;34,4861821869829;0;0;255;"gilgitica_nepatensis";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";9;1243;240;76,1522806501437;34,6039568563028;0;0;255;"gilgitica_nepatensis";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";10;1120;186;74,5426935027719;35,3106048722221;0;0;255;"gilgitica_nepatensis";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";11;983;184;72,7499013142358;35,3367770209598;0;0;255;"gilgitica_nepatensis";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";12;1059;161;73,7444429662704;35,637756731444;255;0;0;"gilgitica";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";13;913;151;71,8338761084144;35,7686174751328;255;0;0;"gilgitica";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";14;1064;128;73,8098733381148;36,0695971856169;0;0;255;"gilgitica_nepatensis";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";15;1093;105;74,1893694948122;36,3705768961011;0;0;255;"gilgitica_nepatensis";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";16;1015;88;73,1686556940398;36,593040160372;0;0;255;"gilgitica_nepatensis";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0126map_1_0.tif";17;1130;82;74,6735542464606;36,6715566065852;0;0;255;"gilgitica_nepatensis";"Gonepteryx nepalensis gilgitica Tytler, 1926; Pseudochazara lehana gilgitica (Tytler, 1926)";"Gonepteryx"
"1-2_0130map_1_0.tif";0;536;967;66,9004260713481;25,0903807901296;0;0;255;"florella";"Catopsilia florella (Fabricius, 1775)";"Catopsilia"
"1-2_0130map_1_0.tif";1;642;943;68,2875499544489;25,4044465749827;0;0;255;"florella";"Catopsilia florella (Fabricius, 1775)";"Catopsilia"
"1-2_0130map_1_0.tif";2;1088;474;74,1239391229678;31,5418154539857;0;0;255;"florella";"Catopsilia florella (Fabricius, 1775)";"Catopsilia"
"1-2_0130map_1_0.tif";3;1017;294;73,1948278427776;33,8973088403834;0;0;255;"florella";"Catopsilia florella (Fabricius, 1775)";"Catopsilia"
"1-2_0130map_1_0.tif";4;960;292;72,4489216037516;33,9234809891212;0;0;255;"florella";"Catopsilia florella (Fabricius, 1775)";"Catopsilia"
"1-2_0130map_1_0.tif";5;1036;271;73,4434632557862;34,1982885508676;0;0;255;"florella";"Catopsilia florella (Fabricius, 1775)";"Catopsilia"
"1-2_0130map_1_0.tif";6;887;241;71,4936381748237;34,5908707819339;0;0;255;"florella";"Catopsilia florella (Fabricius, 1775)";"Catopsilia"
"1-2_0146map_1_0.tif";0;556;537;67,1621475587256;30,7173927687465;0;0;255;"huertasae";"Tomares callimachus huertasae";"Tomares"
"1-2_0146map_1_0.tif";1;565;508;67,2799222280455;31,0968889254439;0;0;255;"huertasae";"Tomares callimachus huertasae";"Tomares"
"1-2_0157map_1_0.tif";0;657;926;68,4838410699821;25,6269098392536;0;0;255;"balkanicus";"Tarucus balkanicus (Freyer, [1844])";"Tarucus"
"1-2_0157map_1_0.tif";1;932;554;72,0825115214231;30,4949295044756;0;0;255;"balkanicus";"Tarucus balkanicus (Freyer, [1844])";"Tarucus"
"1-2_0157map_1_0.tif";2;784;545;70,1457725148294;30,6127041737955;0;0;255;"balkanicus";"Tarucus balkanicus (Freyer, [1844])";"Tarucus"
"1-2_0157map_1_0.tif";3;857;525;71,1010559437574;30,874425661173;0;0;255;"balkanicus";"Tarucus balkanicus (Freyer, [1844])";"Tarucus"
"1-2_0157map_1_0.tif";4;746;497;69,6485016888121;31,2408357435015;0;0;255;"balkanicus";"Tarucus balkanicus (Freyer, [1844])";"Tarucus"
"1-2_0157map_1_0.tif";5;716;497;69,2559194577458;31,2408357435015;0;0;255;"balkanicus";"Tarucus balkanicus (Freyer, [1844])";"Tarucus"
"1-2_0157map_1_0.tif";6;941;375;72,200286190743;32,8373368165044;0;0;255;"balkanicus";"Tarucus balkanicus (Freyer, [1844])";"Tarucus"
"1-2_0157map_1_0.tif";7;1019;354;73,2209999915153;33,1121443782509;0;0;255;"balkanicus";"Tarucus balkanicus (Freyer, [1844])";"Tarucus"
"1-2_0157map_1_0.tif";8;1002;292;72,9985367272444;33,9234809891212;0;0;255;"balkanicus";"Tarucus balkanicus (Freyer, [1844])";"Tarucus"
"1-2_0157map_1_0.tif";9;889;265;71,5198103235614;34,2768049970809;0;0;255;"balkanicus";"Tarucus balkanicus (Freyer, [1844])";"Tarucus"
"1-2_0157map_1_0.tif";10;1016;257;73,1817417684087;34,3814935920319;0;0;255;"balkanicus";"Tarucus balkanicus (Freyer, [1844])";"Tarucus"
"1-2_0209map_1_0.tif";0;705;1024;69,1119726396882;24,3444745511037;0;0;255;"sita";"Parantica sita (Kollar, 1844)";"Parantica"
"1-2_0209map_1_0.tif";1;542;964;66,9789425175613;25,1296390132363;0;0;255;"sita";"Parantica sita (Kollar, 1844)";"Parantica"
"1-2_0209map_1_0.tif";2;649;922;68,3791524750311;25,6792541367291;0;0;255;"sita";"Parantica sita (Kollar, 1844)";"Parantica"
